Q_dis_Ah,U_start_V,U_end_V,I_mean_A,duration_min,n_points,condition,selected_segment_id,branch,electrode,LAM_fraction,capacity_retention_pct,capacity_loss_pct_vs_baseline,capacity_loss_Ah_vs_baseline
5.049768146020927,4.1306503427416486,2.50001,1.666666666666666,181.79165325675385,183,baseline,0,baseline,none,0.0,100.0,0.0,0.0
4.80201726178994,4.128505544989441,2.500009999999995,1.666666666666666,172.8726214244383,174,NE_LAM_5pct,0,NE_LAM,negative,0.05,95.09381664530069,4.9061833546993086,0.247750884230987
4.553746979370149,4.126194408541811,2.500009999999997,1.666666666666666,163.9348912573258,165,NE_LAM_10pct,0,NE_LAM,negative,0.1,90.1773477057233,9.822652294276693,0.49602116665077833
4.055658445285125,4.120981214632458,2.500009999999998,1.6666666666666665,146.00370403026488,148,NE_LAM_20pct,0,NE_LAM,negative,0.2,80.31375556283447,19.686244437165527,0.9941097007358017
5.042089074789308,4.13044378553818,2.500009999999998,1.666666666666666,181.51520669241557,183,PE_LAM_5pct,0,PE_LAM,positive,0.05,99.84793220184436,0.15206779815564175,0.007679071231619261
5.033816991903285,4.130209444081685,2.500009999999997,1.666666666666666,181.21741170851874,183,PE_LAM_10pct,0,PE_LAM,positive,0.1,99.68412105949436,0.315878940505641,0.015951154117642474
4.914759479262433,4.129636738263798,2.50001000000007,1.6666666666666663,176.93134125344807,179,PE_LAM_20pct,0,PE_LAM,positive,0.2,97.32643830658093,2.6735616934190745,0.13500866675849377
