checkpoint_cycles,rpt_preconditioning_strategy,hppc_conditioning_strategy,sei_thickness_m,sei_thickness_m_delta_vs_0cycle,sei_thickness_m_rel_pct_vs_0cycle,loss_lithium_inventory_pct,loss_lithium_inventory_pct_delta_vs_0cycle,loss_lithium_inventory_pct_rel_pct_vs_0cycle,total_lithium_lost_mol,total_lithium_lost_mol_delta_vs_0cycle,total_lithium_lost_mol_rel_pct_vs_0cycle,capacity_lost_side_reactions_Ah,capacity_lost_side_reactions_Ah_delta_vs_0cycle,capacity_lost_side_reactions_Ah_rel_pct_vs_0cycle,rpt_discharge_capacity_Ah,rpt_discharge_capacity_Ah_delta_vs_0cycle,rpt_discharge_capacity_Ah_rel_pct_vs_0cycle,capacity_retention_pct,capacity_retention_pct_delta_vs_0cycle,capacity_retention_pct_rel_pct_vs_0cycle,capacity_fade_pct,capacity_fade_pct_delta_vs_0cycle,capacity_fade_pct_rel_pct_vs_0cycle,capacity_loss_Ah_vs_0cycle,capacity_loss_Ah_vs_0cycle_delta_vs_0cycle,capacity_loss_Ah_vs_0cycle_rel_pct_vs_0cycle,Ri_CD_mohm,Ri_CD_mohm_delta_vs_0cycle,Ri_CD_mohm_rel_pct_vs_0cycle,Ri_EF_mohm,Ri_EF_mohm_delta_vs_0cycle,Ri_EF_mohm_rel_pct_vs_0cycle,Ri_0p1s_mohm,Ri_0p1s_mohm_delta_vs_0cycle,Ri_0p1s_mohm_rel_pct_vs_0cycle,Ri_1s_mohm,Ri_1s_mohm_delta_vs_0cycle,Ri_1s_mohm_rel_pct_vs_0cycle,Ri_10s_mohm,Ri_10s_mohm_delta_vs_0cycle,Ri_10s_mohm_rel_pct_vs_0cycle,Ri_recovery_0p1s_mohm,Ri_recovery_0p1s_mohm_delta_vs_0cycle,Ri_recovery_0p1s_mohm_rel_pct_vs_0cycle,Ri_recovery_1s_mohm,Ri_recovery_1s_mohm_delta_vs_0cycle,Ri_recovery_1s_mohm_rel_pct_vs_0cycle,tau1_60s,tau1_60s_delta_vs_0cycle,tau1_60s_rel_pct_vs_0cycle,tau2_60s,tau2_60s_delta_vs_0cycle,tau2_60s_rel_pct_vs_0cycle,tau1_300s,tau1_300s_delta_vs_0cycle,tau1_300s_rel_pct_vs_0cycle,tau2_300s,tau2_300s_delta_vs_0cycle,tau2_300s_rel_pct_vs_0cycle,tau_FG_eff_s,tau_FG_eff_s_delta_vs_0cycle,tau_FG_eff_s_rel_pct_vs_0cycle,t95_s,t95_s_delta_vs_0cycle,t95_s_rel_pct_vs_0cycle,t99_s,t99_s_delta_vs_0cycle,t99_s_rel_pct_vs_0cycle,tau_tail_s,tau_tail_s_delta_vs_0cycle,tau_tail_s_rel_pct_vs_0cycle,recovery_amplitude_V,recovery_amplitude_V_delta_vs_0cycle,recovery_amplitude_V_rel_pct_vs_0cycle,recovery_area_s,recovery_area_s_delta_vs_0cycle,recovery_area_s_rel_pct_vs_0cycle,relax_U0_V,relax_U0_V_delta_vs_0cycle,relax_U0_V_rel_pct_vs_0cycle,relax_Uinf_V,relax_Uinf_V_delta_vs_0cycle,relax_Uinf_V_rel_pct_vs_0cycle,approx_soc_percent_at_pulse_start_nominal_basis,approx_soc_percent_at_pulse_start_nominal_basis_delta_vs_0cycle,approx_soc_percent_at_pulse_start_nominal_basis_rel_pct_vs_0cycle
0,full_charge_C3_CV_C100_rest10min,time_based_approx_50soc,5.000000000000002e-09,0.0,0.0,1.4210854715202004e-13,0.0,0.0,-5.551115123125783e-17,0.0,-0.0,0.0,0.0,,5.049512077658252,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,24.8178960769053,0.0,0.0,24.332005522813915,0.0,0.0,24.709235861158607,0.0,0.0,25.321594881058296,0.0,0.0,29.67915827830856,0.0,0.0,24.332567502878177,0.0,0.0,24.6452897137992,0.0,0.0,10.79803732856798,0.0,0.0,105.0470048032135,0.0,0.0,20.23322885281437,0.0,0.0,182.76930644044978,0.0,0.0,67.80000000000018,0.0,0.0,405.6999999999998,0.0,0.0,533.0,0.0,0.0,101.49849931301458,0.0,0.0,0.04500184967623433,0.0,0.0,95.37256760154732,0.0,0.0,3.7107161496592074,0.0,0.0,3.7557179993354417,0.0,0.0,49.999999999999936,0.0,0.0
3,full_charge_C3_CV_C100_rest10min,time_based_approx_50soc,5.8918182287115225e-09,8.918182287115207e-10,17.83636457423041,0.01100810779320227,0.011008107793060162,7746267211700.0,3.125929404207417e-05,3.125929404212968e-05,-56311738000000.0,0.0008377953848749172,0.0008377953848749172,,5.039846676736643,-0.009665400921608835,-0.19141257161011158,99.80858742838988,-0.19141257161011538,-0.19141257161011538,0.19141257161011538,0.19141257161011538,,0.009665400921608835,0.009665400921608835,,24.86576753802403,0.04787146111873142,0.19289089200143356,24.38234004761224,0.050334524798323343,0.20686549964461098,24.755626626459204,0.046390765300596826,0.18774666105122353,25.375916645692342,0.05432176463404659,0.2145274217094506,29.690678964929873,0.011520686621313558,0.03881743044489782,24.38234004761224,0.04977254473406134,0.20455114211919476,24.684487655654408,0.039197941855206864,0.15904841172655987,11.146129988200784,0.3480926596328029,3.223666014858706,105.8188871953444,0.7718823921309053,0.7347971449322966,20.562800306924515,0.32957145411014466,1.6288623852752124,182.96045521583616,0.19114877538638098,0.10458472437693547,68.39999999999418,0.5999999999939973,0.8849557522035335,405.8000000000029,0.10000000000309228,0.02464875523862271,533.0,0.0,0.0,101.4126299840983,-0.08586932891627441,-0.08460157489763385,0.04470468222255741,-0.00029716745367691644,-0.6603449765173804,95.76859661983127,0.3960290182839543,0.41524416112870716,3.709226049897416,-0.0014900997617912637,-0.040156662533406516,3.7539307321199735,-0.0017872672154681801,-0.047587897062144426,50.000000000001265,1.3287149158713873e-12,2.657429831742778e-12
10,full_charge_C3_CV_C100_rest10min,time_based_approx_50soc,7.574040314826528e-09,2.574040314826526e-09,51.480806296530496,0.03177252080280368,0.031772520802661575,22357923882420.0,9.022318720824929e-05,9.02231872083048e-05,-162531644916600.0,0.0024181150674160703,0.0024181150674160703,,5.03836797139279,-0.011144106265462028,-0.2206966949295859,99.77930330507041,-0.2206966949295861,-0.2206966949295861,0.2206966949295861,0.2206966949295861,,0.011144106265462028,0.011144106265462028,,24.965788400733224,0.14789232382792505,0.5959099972440802,24.482559850061225,0.15055432724730977,0.6187501770297916,24.856066407703725,0.14683054654511807,0.5942334573604788,25.474207730117193,0.15261284905889738,0.6026984073308065,29.791363671005833,0.11220539269727325,0.3780612362557471,24.483237758953003,0.1506702560748252,0.6192123213343729,24.787536230022322,0.14224651622312123,0.5771752650303626,11.082589715114434,0.2845523865464532,2.635223215922982,105.69778616557454,0.6507813623610446,0.6195144388744499,20.522526556929638,0.2892977041152669,1.4298148170998748,182.96912289969467,0.1998164592448859,0.10932714203300346,68.40000000002328,0.6000000000231012,0.8849557522464595,406.0,0.3000000000001819,0.07394626571362634,533.0,0.0,0.0,101.36748862303175,-0.13101068998282983,-0.12907647981947165,0.044726270639205534,-0.0002755790370287947,-0.6123726891482179,95.79142437924249,0.4188567776951686,0.439179512755797,3.70922229954501,-0.001493850114197226,-0.040257730689921445,3.7539485701842157,-0.0017694291512260207,-0.04711293956412898,50.000000000017955,1.801936377887614e-11,3.6038727557752327e-11
20,full_charge_C3_CV_C100_rest10min,time_based_approx_50soc,9.471972673427622e-09,4.47197267342762e-09,89.43945346855237,0.05519954129347582,0.05519954129333371,38843223999950.0,0.00015674798291342995,0.00015674798291348546,-282372062976100.0,0.0042010781417839,0.0042010781417839,,5.036690998898174,-0.012821078760078208,-0.2539072798103708,99.74609272018962,-0.2539072798103774,-0.2539072798103774,0.2539072798103774,0.2539072798103774,,0.012821078760078208,0.012821078760078208,,25.07903476293958,0.26113868603427903,1.0522192744504475,24.596765801989573,0.2647602791756576,1.0881153176108558,24.96980473141317,0.26056887025456277,1.0545403820607862,25.585501983192493,0.26390710213419766,1.042221484759683,29.906382238132423,0.22722395982386345,0.7656010918272347,24.59736983755434,0.2648023346761619,1.0882630229828387,24.90347429653088,0.25818458273167977,1.047602141139039,11.006271626853337,0.20823429828535645,1.9284458087067213,105.55913914795299,0.5121343447394935,0.4875287455352813,20.490772813149682,0.2575439603353118,1.2728762285486053,182.94531543524698,0.17600899479720056,0.09630117782087667,68.40000000002328,0.6000000000231012,0.8849557522464595,406.20000000001164,0.5000000000118234,0.12324377619221683,533.0999999999767,0.09999999997671694,0.018761726074430943,101.45240250471294,-0.04609680830164109,-0.0454162461648636,0.044756122001693655,-0.00024572767454067446,-0.5460390546356683,95.79131944531119,0.41875184376387153,0.4390694874792044,3.709217540073097,-0.0014986095861102555,-0.04038599358368837,3.7539736620747908,-0.00174433726065093,-0.04644484119839623,50.00000000001145,1.1510792319313623e-11,2.3021584638627275e-11
