Q_dis_Ah,U_start_V,U_end_V,I_mean_A,duration_min,n_points,cycle,selected_segment_id,capacity_retention_pct,capacity_fade_pct,capacity_loss_Ah_vs_0
5.049517594349358,4.130153679035159,2.500009999999996,1.666666666666666,181.78263339657735,183,0,1,100.0,0.0,0.0
5.033878028404123,4.1243489876263055,2.5000100000001617,1.666666666666666,181.21960902254892,183,20,80,99.69027603819548,0.3097239618045222,0.015639565945234857
5.030166913667482,4.124077079968871,2.5000100000000485,1.666666666666666,181.08600889202984,183,50,200,99.61678159704739,0.38321840295260756,0.019350680681876398
5.025802673975475,4.123773315206124,2.500010000000035,1.6666666666666663,180.9288962631176,182,100,400,99.53035275289622,0.46964724710377936,0.023714920373882897
